0.13867
0.22933
0.568
0.41067
1.6427
0.40533
0.61067
2.544
1.0587
0.22133
1.736
0.30933
0.856
0.15467
0.22933
0.488
0.86933
3.1333
0.144
0.074667
0.44267
0.12533
1.2427
0.15733
0.19733
0.12267
0.61067
2.144
1.0053
1.088
0.34133
0.904
0.328
0.49067
0.952
1.12
0.46667
0.23467
2.128
0.56533
0.35733
0.20267
0.656
0.2
0.22933
0.288
0.08
0.26133
0.224
0.17067
0.10133
0.224
0.15467
0.58133
0.208
0.26133
1.52
0.81067
1.0293
0.16533
1.12
0.23733
0.4
0.296
0.27467
0.30133
0.29333
0.34667
0.16533
0.13333
0.20267
0.23467
0.16533
0.058667
0.053333
0.058667
0.23467
0.41333
0.464
0.093333
0.29333
0.328
0.28267
0.18133
0.096
0.82133
0.40533
0.192
0.18133
0.096
0.68
0.23467
0.76
0.176
1.4773
1.2347
0.85867
0.27733
0.10667
0.10667
0.064
6.6533
0.264
0.21067
0.30133
0.352
1.3333
0.46933
3.5467
0.73333
1.2693
0.29867
2.8853
0.57867
4.7493
0.99467
0.31467
1.0053
0.21333
1.3867
2.5493
0.72533
2.264
0.78133
0.14667
0.56
3.0347
3.6
0.10133
0.10133
0.16
1.448
0.39467
0.85067
1.2907
0.85867
0.22933
1.5573
3.2827
2
0.45333
0.10133
0.18667
1.5947
0.648
1.9547
1.176
1.4667
1.4133
1.2987
2.1147
0.432
0.096
0.30667
0.53867
0.592
0.17067
7.7227
0.90133
0.78133
0.14933
0.352
4.5813
0.28267
1.376
0.33333
0.928
0.77333
0.512
0.50933
0.80267
0.16267
1.0533
0.86933
1.2347
0.208
0.069333
0.11467
0.36267
0.29067
0.20267
0.26133
0.24533
0.416
0.496
0.98133
0.19733
0.27467
0.112
0.13333
0.18667
0.176
1.912
2.9013
0.16533
3.288
0.82133
0.58133
1.6373
11.211
0.37067
0.21333
4.0453
0.12267
0.128
1.5467
4.4933
0.46667
0.54933
0.45067
0.10667
0.248
0.43467
0.616
0.176
0.13333
0.43733
1.104
2.16
0.22933
6.2267
1.0533
1.5413
0.512
2.2933
3.064
0.848
1.2
0.12267
0.21333
0.256
1.1173
8.0667
0.944
0.63733
0.62667
1.3653
0.82933
1.9627
0.84533
1.872
3.4453
1.6133
0.352
0.584
1.1333
1.704
1.9893
1.2853
1.32
2.3307
1.4613
0.86133
1.3147
0.27733
0.34133
0.16
0.19467
0.232
0.18133
0.47733
0.73067
0.112
0.208
0.45333
1.4427
0.17067
0.16
0.66933
0.80267
2.4613
0.085333
0.17067
0.12267
0.43467
0.13867
0.30933
0.21333
0.032
5.232
0.50933
0.56
0.744
3.1627
1.2533
1.8667
0.208
14.208
0.34933
6.408
5.368
0.64533
1.3173
0.47467
2.1973
2.0267
0.38667
0.61067
0.44
0.77867
0.41867
0.80267
0.096
1.5947
0.32533
3.792
0.61067
0.576
0.144
2.384
0.71467
0.53067
2.16
0.30133
0.51733
1.568
0.31467
0.256
0.048
0.13333
0.13867
