150.09,-36.087
150.08,-36.087
150.08,-36.083
150.09,-36.079
150.09,-36.073
150.09,-36.068
150.09,-36.062
150.09,-36.057
150.1,-36.054
150.1,-36.052
150.11,-36.051
150.12,-36.052
150.12,-36.055
150.12,-36.059
150.13,-36.063
150.13,-36.067
150.13,-36.071
150.14,-36.072
150.15,-36.07
150.15,-36.066
150.15,-36.062
150.15,-36.056
150.16,-36.05
150.16,-36.044
150.16,-36.038
150.16,-36.031
150.16,-36.024
150.16,-36.018
150.16,-36.011
150.16,-36.006
150.16,-35.999
150.16,-35.993
150.16,-35.985
150.16,-35.978
150.16,-35.972
150.16,-35.965
150.16,-35.959
150.16,-35.953
150.16,-35.947
150.16,-35.941
150.16,-35.935
150.16,-35.93
150.16,-35.926
150.15,-35.921
150.15,-35.916
150.15,-35.909
150.15,-35.903
150.15,-35.898
150.16,-35.893
150.16,-35.889
150.16,-35.885
150.17,-35.882
150.17,-35.879
150.18,-35.878
150.18,-35.875
150.19,-35.871
150.19,-35.866
150.19,-35.86
150.19,-35.856
150.2,-35.852
150.2,-35.85
150.21,-35.85
150.22,-35.851
150.22,-35.85
150.23,-35.848
150.24,-35.845
150.24,-35.84
150.23,-35.835
150.23,-35.83
150.23,-35.824
150.23,-35.819
150.24,-35.814
150.24,-35.811
150.24,-35.807
150.25,-35.801
150.24,-35.796
150.24,-35.793
150.23,-35.791
150.23,-35.788
150.22,-35.784
150.22,-35.779
150.22,-35.773
150.22,-35.766
150.22,-35.761
150.22,-35.756
150.21,-35.753
150.21,-35.749
150.21,-35.746
150.2,-35.742
150.2,-35.739
150.19,-35.735
150.19,-35.73
150.19,-35.725
150.2,-35.722
150.21,-35.721
150.21,-35.72
150.22,-35.72
150.23,-35.719
150.24,-35.72
150.24,-35.721
150.25,-35.723
150.25,-35.727
150.26,-35.73
150.26,-35.733
150.27,-35.736
150.28,-35.736
150.28,-35.733
150.29,-35.731
150.29,-35.727
150.29,-35.723
150.3,-35.719
150.3,-35.714
150.3,-35.709
150.3,-35.705
150.31,-35.701
150.31,-35.695
150.31,-35.69
150.31,-35.684
150.31,-35.678
150.31,-35.671
150.31,-35.664
150.32,-35.659
150.32,-35.654
150.32,-35.65
150.33,-35.646
150.33,-35.643
150.33,-35.639
150.34,-35.634
150.34,-35.63
150.34,-35.625
150.34,-35.621
150.35,-35.615
150.35,-35.609
150.35,-35.604
150.35,-35.599
150.36,-35.595
150.36,-35.593
150.37,-35.59
150.37,-35.587
150.38,-35.584
150.38,-35.581
150.38,-35.577
150.39,-35.572
150.39,-35.567
150.39,-35.562
150.39,-35.558
150.4,-35.555
150.4,-35.552
150.41,-35.55
150.41,-35.547
150.42,-35.541
150.41,-35.537
150.41,-35.532
150.41,-35.528
150.41,-35.522
150.4,-35.517
150.4,-35.511
150.4,-35.504
150.4,-35.498
150.4,-35.492
150.4,-35.486
150.4,-35.48
150.41,-35.474
150.41,-35.47
150.41,-35.465
150.41,-35.461
150.42,-35.456
150.42,-35.453
150.42,-35.449
150.43,-35.445
150.43,-35.441
150.44,-35.437
150.44,-35.432
150.44,-35.429
150.44,-35.423
150.45,-35.418
150.45,-35.414
150.45,-35.41
150.46,-35.406
150.46,-35.404
150.46,-35.401
150.47,-35.399
150.48,-35.396
150.48,-35.393
150.49,-35.389
150.49,-35.387
150.49,-35.383
150.5,-35.378
150.49,-35.372
150.49,-35.368
150.49,-35.364
150.48,-35.361
150.48,-35.356
150.48,-35.351
150.48,-35.344
150.48,-35.339
150.48,-35.334
150.49,-35.327
150.49,-35.32
150.49,-35.314
150.49,-35.308
150.49,-35.303
150.49,-35.298
150.49,-35.294
150.5,-35.29
150.5,-35.286
150.51,-35.282
150.51,-35.278
150.51,-35.275
150.52,-35.272
150.52,-35.268
150.53,-35.265
150.53,-35.262
150.53,-35.259
150.54,-35.254
150.54,-35.248
150.54,-35.243
150.54,-35.237
150.54,-35.232
150.54,-35.227
150.54,-35.222
150.55,-35.219
150.55,-35.215
150.56,-35.212
150.56,-35.209
150.57,-35.207
150.57,-35.204
150.58,-35.203
150.58,-35.2
150.59,-35.199
150.6,-35.197
150.6,-35.195
150.61,-35.193
150.61,-35.191
150.62,-35.188
150.62,-35.186
150.63,-35.184
150.63,-35.182
150.64,-35.181
150.65,-35.179
150.65,-35.178
150.66,-35.178
150.67,-35.177
150.68,-35.177
150.69,-35.179
150.69,-35.181
150.7,-35.183
150.7,-35.186
150.7,-35.191
150.71,-35.196
150.7,-35.203
150.71,-35.2
150.71,-35.196
150.72,-35.194
150.72,-35.191
150.73,-35.187
150.73,-35.185
150.74,-35.183
150.74,-35.186
150.75,-35.189
150.75,-35.187
150.76,-35.183
150.76,-35.178
150.76,-35.173
150.76,-35.168
150.76,-35.162
150.77,-35.156
150.77,-35.15
150.77,-35.143
150.77,-35.137
150.77,-35.132
150.76,-35.129
150.76,-35.13
150.75,-35.133
150.74,-35.135
150.74,-35.136
150.73,-35.138
150.72,-35.138
150.72,-35.136
150.71,-35.134
150.71,-35.131
150.7,-35.127
150.7,-35.122
150.7,-35.117
150.7,-35.11
150.7,-35.104
150.7,-35.097
150.7,-35.091
150.7,-35.087
150.69,-35.084
150.69,-35.082
150.68,-35.079
150.68,-35.076
150.68,-35.069
150.68,-35.063
150.68,-35.056
150.68,-35.05
150.68,-35.045
150.68,-35.039
150.69,-35.035
150.69,-35.032
150.7,-35.029
150.7,-35.028
150.71,-35.026
150.71,-35.024
150.72,-35.023
150.73,-35.02
150.73,-35.018
150.74,-35.015
150.74,-35.012
150.75,-35.01
150.75,-35.008
150.76,-35.008
150.77,-35.008
150.77,-35.01
150.78,-35.013
150.78,-35.017
150.78,-35.023
150.78,-35.028
150.78,-35.032
150.78,-35.038
150.78,-35.04
150.79,-35.042
150.79,-35.047
150.79,-35.053
150.79,-35.059
150.79,-35.063
150.78,-35.068
150.78,-35.071
150.78,-35.075
150.77,-35.081
150.78,-35.086
150.78,-35.089
150.79,-35.091
150.79,-35.093
150.8,-35.097
150.8,-35.101
150.8,-35.106
150.81,-35.109
150.81,-35.108
150.82,-35.104
150.82,-35.101
150.82,-35.097
150.83,-35.095
150.83,-35.092
150.84,-35.087
150.84,-35.083
150.84,-35.078
150.84,-35.071
150.84,-35.066
150.84,-35.061
150.84,-35.055
150.84,-35.049
150.84,-35.045
150.85,-35.041
150.85,-35.037
150.85,-35.032
150.85,-35.027
150.86,-35.021
150.85,-35.017
150.85,-35.014
150.84,-35.012
150.84,-35.013
150.83,-35.016
150.82,-35.018
150.81,-35.017
150.81,-35.017
150.8,-35.014
150.8,-35.012
150.79,-35.008
150.79,-35.004
150.79,-35
150.78,-34.996
150.78,-34.991
150.78,-34.986
150.78,-34.98
150.78,-34.974
150.78,-34.967
150.78,-34.962
150.78,-34.956
150.78,-34.954
150.78,-34.947
150.78,-34.943
150.78,-34.938
150.77,-34.936
150.76,-34.934
150.76,-34.934
150.75,-34.932
150.74,-34.93
150.74,-34.925
150.74,-34.922
150.75,-34.92
150.76,-34.919
150.76,-34.919
150.77,-34.918
150.78,-34.914
150.78,-34.91
150.78,-34.904
150.77,-34.9
150.77,-34.899
150.76,-34.899
150.75,-34.896
150.75,-34.89
150.75,-34.885
150.74,-34.884
150.74,-34.885
150.73,-34.886
150.72,-34.883
150.72,-34.877
150.73,-34.875
150.73,-34.874
150.74,-34.872
150.74,-34.87
150.75,-34.866
150.75,-34.862
150.75,-34.857
150.75,-34.85
150.75,-34.843
150.76,-34.838
150.76,-34.833
150.76,-34.828
150.76,-34.824
150.77,-34.82
150.77,-34.816
150.77,-34.812
150.78,-34.808
150.78,-34.804
150.79,-34.802
150.79,-34.8
150.8,-34.797
150.8,-34.795
150.81,-34.795
150.82,-34.793
150.82,-34.792
150.83,-34.79
150.83,-34.786
150.84,-34.781
150.84,-34.776
150.84,-34.769
150.84,-34.763
150.84,-34.758
150.84,-34.752
150.85,-34.748
150.85,-34.742
150.85,-34.736
150.85,-34.731
150.85,-34.725
150.85,-34.719
150.86,-34.713
150.86,-34.708
150.86,-34.701
150.86,-34.695
150.86,-34.689
150.86,-34.683
150.86,-34.678
150.86,-34.674
150.87,-34.67
150.87,-34.665
150.87,-34.661
150.87,-34.655
150.88,-34.648
150.87,-34.643
150.87,-34.639
150.87,-34.635
150.86,-34.631
150.86,-34.625
150.87,-34.619
150.87,-34.616
150.87,-34.613
150.88,-34.612
150.89,-34.609
150.89,-34.608
150.9,-34.607
150.91,-34.607
150.91,-34.605
150.91,-34.606
150.9,-34.606
150.89,-34.604
150.89,-34.602
150.88,-34.599
150.88,-34.595
150.88,-34.59
150.88,-34.584
150.87,-34.579
150.87,-34.575
150.86,-34.574
150.86,-34.573
150.85,-34.57
150.85,-34.565
150.85,-34.561
150.84,-34.558
150.83,-34.559
150.83,-34.562
150.82,-34.565
150.82,-34.567
150.81,-34.567
150.81,-34.564
150.8,-34.56
